x	44_NDMM_BM	25_SMM_BM	3_SMM_BM	23_SMM_BM	32_MGUS_BM	8_SMM_BM	34_SMM_BM	33_SMM_BM	10_SMM_BM	12_SMM_BM	17_SMM_BM	9_SMM_BM	29_NDMM_BM	36_NDMM_BM	6_SMM_BM	20.1_SMM_BM	11_SMM_BM	14_SMM_BM	28_SMM_BM	40_SMM_BM	42_MGUS_BM	1_SMM_BM	41_SMM_BM	7_SMM_BM	30_SMM_BM	2_SMM_BM	16_SMM_BM	15_SMM_BM	13_SMM_BM	39_SMM_BM	22_SMM_BM	24_NDMM_BM	43_MGUS_BM	26_SMM_BM	5_SMM_BM	19_SMM_BM	37_MGUS_BM	4_SMM_BM
2_SMM_BM	0.4279988707881266	0.2783049940962897	0.6932584783510997	0.3579002200996033	0.5925865961618897	0.681325260542597	0.7786452573873052	0.537108637966704	0.4551028270243632	0.11058056490484308	0.4679723124638509	0.7021857736809246	0.5719662971570749	0.5454529557721373	0.07844928392447327	0.3795789662581868	0.5716715983690244	0.38978765618508243	0.46072336201051345	0.5901466035790115	0.6431941067228489	0.10008755852531301	0.7785596781448283	0.14359787573365265	0.5711973356593335	0.9999999999999997	0.5329499776159465	0.2976096769839989	0.7390897946310181	0.663247151894776	0.2544630892966062	0.6578099968501963	0.5287058964342856	0.44548123826529834	0.7157165061027426	0.5679922815477998	0.4880834858376951	0.5225837391262189
16_SMM_BM	0.5547896519662151	0.4301555299124814	0.5214351483776182	0.48216727676635307	0.6523584388781581	0.6589017188971964	0.588386307685782	0.5421636636328755	0.7076417262310263	0.4202529786154712	0.6557980636322858	0.5919991175632473	0.5805065223367751	0.7136185536608308	0.39900669010700207	0.5449488340504651	0.6582430226003619	0.6184088867536438	0.536289896012222	0.6792075322471399	0.6057895474588457	0.2796754845758309	0.5573906017761083	0.45021814130803384	0.5818586060918255	0.5329499776159465	1.0	0.5534623698888264	0.5453740657728204	0.5429949910843507	0.5217309925042	0.6361676176089742	0.5686066754710251	0.5396077733088855	0.5930581934660929	0.5655106352896516	0.5154128699049277	0.6440451144068153
15_SMM_BM	0.5782629507197443	0.5137473377706469	0.3518505037007719	0.4800459973041748	0.5704222320638012	0.49330800819529536	0.43170465519051043	0.5524779725718175	0.576416387371397	0.5108813047988123	0.5643991229775839	0.4770350438315969	0.4322374337423873	0.5414770646636332	0.4701295091499187	0.584908961712811	0.5684963896139096	0.607829906750716	0.5020447521011546	0.5431177149723794	0.4805144751685757	0.35845352886783904	0.2760260919598285	0.5727951868226342	0.39827739906219695	0.2976096769839989	0.5534623698888264	1.0	0.4220102760433199	0.30952980752027065	0.6462295386824688	0.4483537339732126	0.5112493548580809	0.5605286489936804	0.47290029173586	0.5113206721414838	0.42936382543915624	0.5854720505472464
13_SMM_BM	0.46923664111910574	0.3590827298427765	0.7608739809168897	0.4189255901874023	0.6672434700053433	0.6695494669712327	0.7596244218178916	0.6459061286339048	0.4988741861966482	0.27143656274121847	0.5148255654992964	0.7051370446724039	0.6253872350286751	0.6207905415151453	0.15347099183889903	0.527439337840146	0.6592999526938882	0.4872700560360196	0.604377333554633	0.6787268177477264	0.6610479059353579	0.15200905823437832	0.751337848084016	0.25099870271663605	0.6176311199189768	0.7390897946310181	0.5453740657728204	0.4220102760433199	1.0	0.6655976969079408	0.35218154480834346	0.6935739174365614	0.5955901015535947	0.5364408046516147	0.7157040802924957	0.6693181155498305	0.5271107109666868	0.6429395176471129
39_SMM_BM	0.3981492855785917	0.33280621805807714	0.6972309053991629	0.3421422545750314	0.6667714083362128	0.6257701320424408	0.6740746961554849	0.49748404184268963	0.4676129373382213	0.19417040934038726	0.4724379317518417	0.5993001824903145	0.6577326101593934	0.593618222129416	0.09841020158472838	0.4650146227785838	0.6042627128976341	0.41882946182966124	0.5299950259043397	0.6470520220797348	0.5892518748640438	0.1314245755649007	0.7620107608026698	0.16187342073949837	0.6650886853913042	0.663247151894776	0.5429949910843507	0.30952980752027065	0.6655976969079408	1.0	0.2416021938358517	0.6562309180303574	0.5098667285110193	0.42460721536513407	0.5829644165446596	0.5395364859835603	0.5049644449733237	0.550882152068616
22_SMM_BM	0.5744000108434941	0.48651114252341243	0.26388191226447594	0.4577980196000847	0.483582197831975	0.45477852985181727	0.39392463105614123	0.5447439281063937	0.6277258354476769	0.560688737824465	0.546569918137173	0.4878199168710426	0.3724423760575617	0.5347455328434422	0.554400474113071	0.5371870638661544	0.5187292088079333	0.5930494378384848	0.48591193935593346	0.49229021024940706	0.432344490571772	0.32271421898842545	0.17889774076121287	0.6372543917198666	0.340413841211258	0.2544630892966062	0.5217309925042	0.6462295386824688	0.35218154480834346	0.2416021938358517	1.0	0.4220383082123801	0.5503148402700417	0.5768849719852375	0.4522639938719424	0.47624078161309163	0.4193073653960416	0.527049275921821
24_NDMM_BM	0.5254373145204916	0.3759513209237721	0.6756618054480189	0.4301798769709299	0.7604666245441087	0.7059906746958606	0.7332449917035063	0.5735177650537282	0.6200996315294107	0.304676990406975	0.5801926553109563	0.7230097580737243	0.7097134907487226	0.7503457028442316	0.22382739028197168	0.5351309644765888	0.6813056416543409	0.5084799232762877	0.5975983004197959	0.6881796392111338	0.6741590276045258	0.1750883450094421	0.7224537739853705	0.28217001686984383	0.6646519307302218	0.6578099968501963	0.6361676176089742	0.4483537339732126	0.6935739174365614	0.6562309180303574	0.4220383082123801	0.9999999999999998	0.6130466684014351	0.531012945075	0.6975319321113866	0.6286170151248425	0.5524607804381203	0.6414641660476936
43_MGUS_BM	0.558929204552648	0.44348391327551706	0.5263990285208618	0.48340641484313995	0.6879149329836408	0.594222926714886	0.6831936836769031	0.6061750819931367	0.545482207460271	0.4017893006599167	0.5614848556144618	0.6406523921202488	0.56824983971602	0.6382805316602688	0.3775753229678853	0.5587263675283709	0.6180779550021251	0.541110835817327	0.5695479349232325	0.6224608291447606	0.7184732960114877	0.26535288667659507	0.5265730388987804	0.450474205319146	0.5299931258018815	0.5287058964342856	0.5686066754710251	0.5112493548580809	0.5955901015535947	0.5098667285110193	0.5503148402700417	0.6130466684014351	0.9999999999999999	0.5457322417337097	0.6142403775547692	0.6252186453932682	0.5542513409519608	0.6239519624698591
26_SMM_BM	0.5451923350722336	0.44283594452401454	0.4653032428870386	0.4348508942669517	0.5520631768635689	0.5684719023673369	0.5454278982642539	0.620379588575192	0.5888409363494808	0.43756313584994455	0.5521053626584627	0.5790844257689295	0.46928102480910666	0.5865648498568321	0.3632471091515444	0.5527062960526611	0.6123281308424692	0.5901859906252273	0.5438944604683562	0.6170231930883133	0.5570488035403522	0.22686193718294229	0.43711415194176717	0.4785714080430482	0.45535481378849274	0.44548123826529834	0.5396077733088855	0.5605286489936804	0.5364408046516147	0.42460721536513407	0.5768849719852375	0.531012945075	0.5457322417337097	0.9999999999999998	0.5711483890449657	0.5711003528256471	0.4861940544270239	0.59960139062018
5_SMM_BM	0.5822202148790029	0.3930626978990506	0.6232609371726573	0.4396513711968595	0.65432181395172	0.7396287715212689	0.7175591861531538	0.6318443358890617	0.5660950205424543	0.2722170025967845	0.571776437764153	0.7176186137937219	0.5858814740007064	0.6350292075725663	0.2475663347383374	0.509126993596074	0.6481687235813598	0.5376691413041423	0.5560983099822364	0.656464689943061	0.6767143289265982	0.17530001107499008	0.6482747921832066	0.3167367163705997	0.560514189032493	0.7157165061027426	0.5930581934660929	0.47290029173586	0.7157040802924957	0.5829644165446596	0.4522639938719424	0.6975319321113866	0.6142403775547692	0.5711483890449657	1.0	0.6401603415246693	0.5395063163540275	0.6179784501777602
19_SMM_BM	0.540371190855351	0.4406827510047865	0.5967618237670868	0.48099832169481904	0.6418365005298634	0.6326393828706626	0.6791601704473658	0.6584286557158844	0.5587027402622756	0.35319908485375334	0.580709719408719	0.6463006429325264	0.5765099986126576	0.6271130144315714	0.2913400148930423	0.5741370326056321	0.7060678919427414	0.5686254665837156	0.593714623589362	0.6842751236261548	0.6637209978954787	0.26570549701108104	0.5744567972359956	0.40938564586909193	0.5376150213690745	0.5679922815477998	0.5655106352896516	0.5113206721414838	0.6693181155498305	0.5395364859835603	0.47624078161309163	0.6286170151248425	0.6252186453932682	0.5711003528256471	0.6401603415246693	1.0	0.5481459813286649	0.6438109975826952
37_MGUS_BM	0.5956768671620293	0.46589980345865734	0.4997494983308556	0.39494985231005136	0.5900079422303478	0.6485152588605214	0.5585845692488848	0.5128861289027122	0.5145124155383601	0.3089930406470713	0.6577834617975744	0.5469265970748535	0.5899351184282956	0.6024341192867114	0.3807933032574454	0.4693706278001593	0.5550920151169209	0.4812896037863687	0.4967863000879693	0.5926869518868917	0.5568893958591289	0.44331436946576935	0.5106665394771315	0.3544297000314727	0.5060803110153207	0.4880834858376951	0.5154128699049277	0.42936382543915624	0.5271107109666868	0.5049644449733237	0.4193073653960416	0.5524607804381203	0.5542513409519608	0.4861940544270239	0.5395063163540275	0.5481459813286649	1.0	0.5573525205295915
