x	44_NDMM_BM	25_SMM_BM	3_SMM_BM	23_SMM_BM	32_MGUS_BM	8_SMM_BM	34_SMM_BM	33_SMM_BM	10_SMM_BM	12_SMM_BM	17_SMM_BM	9_SMM_BM	29_NDMM_BM	36_NDMM_BM	6_SMM_BM	20.1_SMM_BM	11_SMM_BM	14_SMM_BM	28_SMM_BM	40_SMM_BM	42_MGUS_BM	1_SMM_BM	41_SMM_BM	7_SMM_BM	30_SMM_BM	2_SMM_BM	16_SMM_BM	15_SMM_BM	13_SMM_BM	39_SMM_BM	22_SMM_BM	24_NDMM_BM	43_MGUS_BM	26_SMM_BM	5_SMM_BM	19_SMM_BM	37_MGUS_BM	4_SMM_BM
42_MGUS_CTC	0.49735589715425155	0.474301728732247	0.381858671487396	0.3937843398774359	0.4531037677333188	0.5366544384697949	0.510766663437788	0.4953122530822888	0.5068812458434484	0.3751182648797153	0.5663665017615197	0.4849022041107848	0.39934784162536235	0.455183625003056	0.42773482889424647	0.4297170262786627	0.47128031873345716	0.5076118363188992	0.42964792331454227	0.4655548497794353	0.761037126685675	0.26522674563441845	0.3957669800270371	0.4425734786954487	0.38787698834325474	0.4289086213834593	0.5349931526051315	0.47337205485826483	0.4314645424479945	0.36571142263016987	0.4302946345716399	0.434024630799028	0.5297473366212883	0.466418555596148	0.49274456900585395	0.47776714925266284	0.42166275249716906	0.5555904692886616
1_SMM_CTC	0.24027746661538002	0.3348560092328264	-0.13352274480094098	0.12933961926500157	-0.002988273186616449	0.055909015704370436	-0.045634339487760994	0.0725548023090222	0.09755318937746368	0.27762244042798195	0.2539437355711438	-0.02707399692393222	-0.027701726972783294	0.05508463780500758	0.4050121687754103	0.07285264075100278	0.007433531906748131	0.154164205742687	0.017097424878880867	0.017093952725896533	-0.0031135858807915893	0.7050193252055783	-0.18258497903133591	0.33254090139599723	-0.03680555463616346	-0.15235039710442702	0.07131138155736913	0.24259818133310673	-0.09129020046542342	-0.11278348145014538	0.23686973969289432	-0.06530029403713428	0.08145382831799844	0.08436585965047401	-0.04546599308581346	0.05166079890182745	0.23199446740069085	0.07225814171488798
41_SMM_CTC	0.5135192656456788	0.4549732426973092	0.6525326292321978	0.4425152389912255	0.7090124631902642	0.7345477805283755	0.6630835897398608	0.5774407447732592	0.6422430775250126	0.35524543375301826	0.6217357663372518	0.6198873857662983	0.6563723834229264	0.6720927797232659	0.26877953550028927	0.5631071280977872	0.6695406611014896	0.556901530479829	0.6049805535210842	0.6799894816092421	0.6673240554059847	0.22025813623573995	0.7980469375757122	0.3681186198338342	0.6368543337813126	0.6459486145255625	0.6730787189115112	0.4402273099540604	0.6683409411101241	0.6555613191528882	0.3671431944404059	0.6730788903143189	0.5798650402105969	0.5440388743274809	0.6479495129854929	0.6005085013946061	0.5621506255409192	0.6614641460431618
7_SMM_CTC	0.12992222815580703	0.2013262154462276	-0.13366095134808867	0.1328199343398115	0.003489945894029683	-0.012018813107196834	-0.06937606806519489	0.13491255925886264	0.17739399689302715	0.43434400020102165	0.12046013542305613	-0.02862494947944428	-0.04083291643255406	0.0474616810093786	0.36008543727269576	0.17214689425098928	0.08093047824332264	0.26791637324707235	0.09180349123133437	0.06202262779440249	-0.0018525433060165705	0.26729073815761295	-0.1943616437782063	0.653771392349628	-0.0581268246694895	-0.1705978532848484	0.1136080382288385	0.3055849032184685	-0.09043142881024491	-0.1553837110680069	0.35658680277162497	-0.06539233208464758	0.12752859572170497	0.16486769028547202	-0.027002557788660397	0.0634351345714873	0.04403409391412663	0.11619290295938237
30_SMM_CTC	0.21124135965268445	0.3449895981755645	0.17046280075320394	0.2561768187705967	0.2589074795518	0.1967830384893913	0.16892558855087084	0.2226511024549646	0.30657056639435987	0.3048369371572552	0.2815157416148849	0.15773783477733389	0.33116570808671897	0.3054631481852426	0.23415814162859505	0.27438310386920495	0.2556931014212745	0.2713167722168093	0.2733195775900808	0.2843159784474015	0.18199845467666534	0.27024117876217874	0.14966353525359724	0.2683004531642	0.5246235668030402	0.0786514897817656	0.28229403667995107	0.27981211835330405	0.1572376941397859	0.2305205802781978	0.20500773788111337	0.22369002109483424	0.2014494857089823	0.1839675805500353	0.13612200034264968	0.19809846455052987	0.23082262290116407	0.25313370121460005
2_SMM_CTC	0.24587269957431618	0.18865452588254705	0.07112632558556126	0.2409509662987712	0.15447276939699653	0.23009382475500184	0.23702342919352823	0.2553359088553471	0.23195135814292725	0.17809457413562246	0.23785737556162265	0.2114558831593056	0.09959055848345971	0.16224841427895004	0.22587699649363957	0.13177441117942254	0.15684206420320024	0.25172474139700746	0.09573790818762531	0.1600976558900232	0.20688305843461352	0.18089935558381703	0.08736609145107564	0.2605991918445467	0.11251223523789836	0.3209103683336802	0.28840987977656435	0.2868824797861789	0.17236242305552135	0.0826263250020114	0.30054591092051286	0.1420650209418701	0.20655708265168776	0.22668433534960547	0.2631625052593072	0.20045161908921247	0.1487628575994872	0.18869800712120957
16_SMM_CTC	0.3917919486677541	0.3915968781788325	0.22249143088940132	0.33413216401530793	0.37203065469624724	0.3931385463057593	0.28840332806951063	0.32984562758911545	0.4846742116676832	0.4155186251053041	0.4631341946099732	0.29835009125128853	0.3122244498708787	0.42420025750122436	0.40921100146272565	0.36049009842859825	0.3717079522667745	0.46650729095407995	0.30771594198481306	0.38906441248220325	0.34020432710733695	0.31878875787361366	0.21883783204243168	0.4747179679913583	0.3078350438716158	0.22311186571313332	0.6614186215775295	0.4507485479739299	0.25570904821291274	0.2526391071809949	0.4043961866293833	0.3174440955981115	0.3352254501962423	0.3489809152674746	0.3202174306103792	0.3307419370657393	0.3079361665596746	0.40838274087528637
15_SMM_CTC	0.08022993155608776	0.13305551310330166	-0.22863908079719156	0.060785772690438236	-0.04787590158577116	-0.09413986454624457	-0.1702280018073288	0.006915994394625422	0.02474878452612363	0.22712649234822418	0.032663123989160665	-0.12497594916789645	-0.14712759846224738	-0.06885133899957546	0.24622219693154607	0.055395802775805136	-0.05563266642562321	0.10222097336786816	-0.05889047950357884	-0.09051551438993799	-0.10270290983528924	0.2061224855692131	-0.3008018650868409	0.29810608265392063	-0.14583820629386524	-0.2391132171740817	0.015106416528227279	0.396076162586672	-0.17268038054277815	-0.2346028009302497	0.21748889485385026	-0.1521904140496082	-0.011709383480893837	0.04850634923467716	-0.10725804471606631	-0.05453836567375723	-0.07050085512666784	0.0035027425248549894
13_SMM_CTC	0.35137216918965286	0.3469819868645091	0.2901209253891562	0.3277206750363509	0.31152928352731224	0.3577285712478068	0.3317201175066867	0.4291175795413193	0.35728505528952265	0.40744115906085854	0.3666633781533198	0.3212452902461329	0.2662816294789069	0.3213367871287643	0.32923867277632396	0.37028041899606556	0.3734409925794692	0.42680177950879833	0.36891336244095047	0.3652259115891303	0.33736062384522875	0.2201699567714507	0.25254203375778417	0.44043790753389556	0.26513227437005427	0.2831402357896912	0.3759504230776055	0.4670511830597311	0.49119502970683215	0.24317439536128072	0.3816841573453958	0.27476800354900727	0.3405850317399104	0.4046091329810013	0.3939346409828081	0.3836173725138476	0.2896917762234504	0.435724079783443
39_SMM_CTC	0.1913172827205983	0.23353178579992617	0.1277458285220022	0.15910606385522125	0.21731779104503793	0.20361497572657308	0.13827371490504586	0.19176915428963068	0.29414733140952976	0.30244862497928987	0.23910973120379883	0.1592253883518407	0.17969808768613915	0.21399641622716611	0.24064420766403596	0.28027791563829685	0.21314137145591713	0.31972136587047884	0.21996144271513438	0.23748873731180403	0.164025481411814	0.2362672323062877	0.08071468511690723	0.29760102707144964	0.17208027700762699	0.0675892882147358	0.26647210149243644	0.2577249973564441	0.11486084015908918	0.31109243171758516	0.26827830595754026	0.13924366920246647	0.16466231401006828	0.19662246075312403	0.13485449256459262	0.19504182026354905	0.1800503222022787	0.24518104268220922
22_SMM_CTC	0.1235074625942215	0.15282119997709998	-0.1826858678685523	0.09831367905309077	-0.0397635773243019	-0.03321804646175971	-0.10904089731411136	0.06530361993859535	0.14669650829077546	0.30898126168399226	0.08541568152580513	-0.027315823444502164	-0.08995803605150432	-0.002701860096876868	0.3322711730961485	0.08753155002069248	0.011115304932184733	0.1911764493406219	0.005869632025168388	-0.03326586608827764	-0.05405483672161354	0.2252875426335489	-0.2541367872960134	0.404534095737968	-0.08569645936181737	-0.17683332442737015	0.08786021297618285	0.2671310165457994	-0.12894527487655894	-0.18142568837723894	0.45143307742167893	-0.0897212094148609	0.08575714631575351	0.1270913864403691	-0.04465599069447323	0.009696317739717396	0.0015269909671043204	0.02662377544693753
24_NDMM_CTC	0.4992283995418692	0.4554396972118314	0.4192474477770471	0.4151017253198122	0.5310216581645985	0.574176871880876	0.49080066002882794	0.47757889154488986	0.5867703948220936	0.34942995163792484	0.5339252108638406	0.5174268750444713	0.493343480110121	0.5811176405658404	0.32002212827537835	0.4170600014444367	0.540116911148841	0.49081215315407545	0.42270294020388294	0.530723939958815	0.4952779541504232	0.33049541868334203	0.4543997789249385	0.416344064373899	0.5310480157901671	0.44115086588521957	0.5852374627612961	0.511350672131031	0.46788481189086556	0.4440909317647098	0.4744403733269973	0.6365964159790365	0.46351346182719616	0.4860395736633121	0.5186962927931269	0.5039078730002347	0.45888994908600556	0.5183686526481253
43_MGUS_CTC	0.369506557536031	0.3805283418303221	0.10987851600270429	0.3411740649026269	0.2737435351290872	0.2682080029515177	0.2530540521824299	0.3333951396667877	0.36733936054127825	0.4365436155018626	0.3789929940298357	0.25798328919504	0.20080763442376115	0.28071945684759136	0.4658486042817154	0.32502916625763006	0.2789193326910497	0.40763152489780397	0.2729322678094581	0.2643070224044358	0.3267071141491505	0.30664018243043784	0.08445054385428512	0.5316904368468655	0.19267987821192706	0.12880147582946117	0.35423617999530804	0.4351998535501701	0.17570865274430505	0.10616831567267843	0.49366465251015074	0.19518372290963104	0.5981836870506446	0.3323755322429147	0.2566282822003577	0.2839948825071947	0.280313004152425	0.33975482722764927
